Tenant ID,Property,Account ID ,Environment,Resource ID,Region,Availability Zone,Instance Type - Current,Currency Code,Unit Price - Current,SPEND,Hours Running,CPU Max,Memory Max,GPU Max,GPU Memory Max,Min Instance Count,Max Instance Count,RECOMMENDATION,Instance Type - Recommended,Min Instances - Recommended,Max Instances - Recommended,Unit Price - Recommended,Sum of Savings,Savings Percent,RISK,Idle Time,VCPU - Current,VCPU - Recommended,Memory - Current,Memory - Recommended,CPU Ratio,Memory Ratio,App ID,Cluster Name,auto-scale group,Export Order,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-2025031419501507760000000a,us-east-1,us-east-1d,m6a.8xlarge,USD,$0.24,$148.00,720,11,40,,,1,1,Autoscale,x2gd.medium,3,4,$0.01,$117.70,79%,0,31,32,1,128,16,0,0,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-2025031419501507760000000a,2145,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-2025032109283663120000000b,us-east-1,us-east-1c,m8g.large,USD,$0.02,$19.00,"1,440",24,15,,,2,2,Autoscale,m6g.medium,1,1,$0.01,$14.56,76%,0,0,2,1,8,4,1,1,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-2025032109283663120000000b,4802,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241017085728624500000003,us-east-1,us-east-1c,m6a.8xlarge,USD,$0.24,$445.00,"2,160",7,11,,,3,3,Autoscale,r6g.medium,4,7,$0.01,$414.57,93%,0,0,32,1,128,8,0,0,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241017085728624500000003,589,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241120125155974900000004,us-east-1,us-east-1d,r6in.4xlarge,USD,$0.24,$449.00,"2,160",12,14,,,3,3,Autoscale,x2gd.medium,3,6,$0.01,$409.77,91%,0,0,16,1,128,16,0,0,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241120125155974900000004,595,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241202122524387600000003,us-east-1,us-east-1b,m6a.8xlarge,USD,$0.24,$891.00,"4,321",19,46,,,6,7,Autoscale,r6g.large,21,22,$0.02,$619.59,70%,0,0,32,2,128,16,0,0,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20241202122524387600000003,367,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250210195411883100000006,us-east-1,us-east-1d,p4de.24xlarge,USD,$11.33,"$16,774.00","1,838",7,14,,,2,4,No Action,p4de.24xlarge,2,4,$4.67,$0.00,0%,0,0,96,96,1152,1152,1,1,aml_endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250210195411883100000006,5757,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250211115315216700000009,us-east-1,us-east-1b,g5.12xlarge,USD,$2.27,"$1,783.00",964,14,14,,,1,2,No Action,g5.12xlarge,1,2,$0.96,$0.00,0%,0,85,48,48,192,192,1,1,endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250211115315216700000009,5756,
AML,Endor,61624572044,test,061624572044:us-east-1:rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250217104617236100000009,us-east-1,us-east-1c,inf2.8xlarge,USD,$0.79,$993.00,"1,440",23,10,,,2,2,Autoscale,r6g.large,1,8,$0.02,$971.20,98%,0,0,32,2,128,16,0,0,aml_endor,aml-secure-endor-stg-aws-use1-eks,rubix-asg-aml-secure-endor-stg-aws-use1-eks-20250217104617236100000009,614,
AML,Endor,135006324083,prod,135006324083:us-west-2:rubix-asg-endordata-groundcover-nr-test-20240731051431872300000003,us-west-2,us-west-2c,r6a.8xlarge,USD,$0.31,"$1,170.00","4,327",2,1,,,6,13,Autoscale,r6g.medium,1,9,$0.01,"$1,161.06",99%,0,56,32,1,256,8,0,0,172567,endordata-groundcover-nr-test,rubix-asg-endordata-groundcover-nr-test-20240731051431872300000003,222,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-aml-endordata01-nr-test-west-20240626182727024400000003,us-west-2,us-west-2c,r6a.8xlarge,USD,$0.31,$585.00,"2,163",16,10,,,3,6,Autoscale,r6g.large,3,14,$0.02,$525.65,90%,0,0,32,2,256,16,0,0,172567,aml-endordata01-nr-test-west,rubix-asg-aml-endordata01-nr-test-west-20240626182727024400000003,442,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-aml-endordata02-nr-flink-west-20250311011433311900000003,us-west-2,us-west-2a,r5a.2xlarge,USD,$0.08,$233.00,"3,509",25,12,,,4,11,Autoscale,r6g.medium,3,22,$0.01,$207.26,89%,0,0,8,1,64,8,0,0,172567,aml-endordata02-nr-flink-west,rubix-asg-aml-endordata02-nr-flink-west-20250311011433311900000003,1102,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-endordatanr-test-w01-4083-cp-20240605184414903600000003,us-west-2,us-west-2c,m5.4xlarge,USD,$0.13,$260.00,"2,276",23,11,,,3,8,Autoscale,m6g.medium,5,29,$0.01,$232.03,89%,0,0,16,1,64,4,0,0,31266,endordatanr-test-w01-4083-cp,rubix-asg-endordatanr-test-w01-4083-cp-20240605184414903600000003,1021,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-airflow-eks-01-20240705183508699500000007,us-west-2,us-west-2c,m5.2xlarge,USD,$0.07,$172.00,"2,936",33,15,,,3,8,Autoscale,m6g.medium,4,22,$0.01,$143.47,83%,0,0,8,1,32,4,0,0,31266,og4083-airflow-eks-01,rubix-asg-og4083-airflow-eks-01-20240705183508699500000007,1833,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-airflow-eks-01-20240705183508699600000008,us-west-2,us-west-2b,m5.2xlarge,USD,$0.07,$41.00,722,17,15,,,1,2,Autoscale,m6g.medium,1,3,$0.01,$35.86,87%,0,0,8,1,32,4,0,0,31266,og4083-airflow-eks-01,rubix-asg-og4083-airflow-eks-01-20240705183508699600000008,3814,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-airflow-eks-01-20240705183508699800000009,us-west-2,us-west-2b,m5.2xlarge,USD,$0.07,$41.00,722,43,16,,,1,2,Autoscale,c6g.medium,2,5,$0.01,$30.42,74%,0,0,8,1,32,2,0,0,31266,og4083-airflow-eks-01,rubix-asg-og4083-airflow-eks-01-20240705183508699800000009,3959,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-data-portal-eks-01-20240711102943694500000003,us-west-2,us-west-2c,m5.large,USD,$0.02,$63.00,"4,312",65,42,,,5,16,Autoscale,r6g.medium,2,19,$0.01,$42.76,68%,0,0,2,1,8,8,1,1,31266,og4083-data-portal-eks-01,rubix-asg-og4083-data-portal-eks-01-20240711102943694500000003,3414,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-flink-sp01-eks-01-20240628212722970100000003,us-west-2,us-west-2c,m5.24xlarge,USD,$0.78,"$2,435.00","3,390",4,8,,,3,11,Autoscale,r6g.medium,9,34,$0.01,"$2,356.44",97%,0,0,96,1,384,8,0,0,default,og4083-flink-sp01-eks-01,rubix-asg-og4083-flink-sp01-eks-01-20240628212722970100000003,97,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-guardian-eks-01-20240618183046513200000003,us-west-2,us-west-2b,m5.metal,USD,$0.78,"$1,840.00","2,631",31,4,,,3,11,Autoscale,c6g.xlarge,5,32,$0.02,"$1,696.12",92%,0,20,96,4,384,8,0,0,31266,og4083-guardian-eks-01,rubix-asg-og4083-guardian-eks-01-20240618183046513200000003,143,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-guardian-eks-02-20250505211706101300000003,us-west-2,us-west-2c,m5.metal,USD,$0.78,"$1,982.00","2,895",18,3,,,4,11,Autoscale,r6g.2xlarge,1,24,$0.07,"$1,926.30",97%,0,26,96,8,384,64,0,0,31266,og4083-guardian-eks-02,rubix-asg-og4083-guardian-eks-02-20250505211706101300000003,114,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-iceman-platform-eks-01-20240904164649243200000003,us-west-2,us-west-2c,m5.xlarge,USD,$0.03,$42.00,"1,281",21,23,,,3,3,Autoscale,r6g.medium,1,3,$0.01,$34.94,84%,0,0,4,1,16,8,0,1,31266,og4083-iceman-platform-eks-01,rubix-asg-og4083-iceman-platform-eks-01-20240904164649243200000003,4053,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-irc-eks-01-20240614174639838300000003,us-west-2,us-west-2c,m5.4xlarge,USD,$0.13,$434.00,"3,779",11,22,,,5,10,Autoscale,r6g.medium,8,17,$0.01,$377.50,87%,0,0,16,1,64,8,0,0,31266,og4083-irc-eks-01,rubix-asg-og4083-irc-eks-01-20240614174639838300000003,652,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-jupyter-eks-01-20240705183716331700000003,us-west-2,us-west-2b,m5.2xlarge,USD,$0.07,$124.00,"2,160",39,27,,,3,3,Autoscale,r6g.medium,3,10,$0.01,$98.38,80%,0,0,8,1,32,8,0,0,31266,og4083-jupyter-eks-01,rubix-asg-og4083-jupyter-eks-01-20240705183716331700000003,2385,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-kafka-01-eks-20240629160453271000000007,us-west-2,us-west-2b,r5n.4xlarge,USD,$0.20,$384.00,"2,166",17,12,,,3,6,Autoscale,r6g.medium,4,17,$0.01,$351.21,92%,0,0,16,1,128,8,0,0,31266,og4083-kafka-01-eks,rubix-asg-og4083-kafka-01-eks-20240629160453271000000007,721,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-kafka-01-eks-20240629160453272800000008,us-west-2,us-west-2a,r5n.4xlarge,USD,$0.20,$384.00,"2,166",11,10,,,3,6,Autoscale,r6g.medium,4,11,$0.01,$355.62,93%,0,0,16,1,128,8,0,0,31266,og4083-kafka-01-eks,rubix-asg-og4083-kafka-01-eks-20240629160453272800000008,706,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-kafka-01-eks-20240629160453273400000009,us-west-2,us-west-2c,r5n.4xlarge,USD,$0.20,$384.00,"2,166",14,11,,,3,6,Autoscale,r6g.medium,4,14,$0.01,$352.29,92%,0,0,16,1,128,8,0,0,31266,og4083-kafka-01-eks,rubix-asg-og4083-kafka-01-eks-20240629160453273400000009,714,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-privacy-service-eks-01-20240927231234019000000003,us-west-2,us-west-2b,m5.xlarge,USD,$0.03,$68.00,"2,088",33,21,,,4,4,Autoscale,m6g.medium,2,6,$0.01,$54.05,79%,0,0,4,1,16,4,0,0,31266,og4083-privacy-service-eks-01,rubix-asg-og4083-privacy-service-eks-01-20240927231234019000000003,3323,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-skate-eks-01-20240719002157864400000003,us-west-2,us-west-2c,r5n.8xlarge,USD,$0.41,$768.00,"2,160",7,8,,,3,3,Autoscale,r6g.medium,4,9,$0.01,$727.27,95%,0,0,32,1,256,8,0,0,spark,og4083-skate-eks-01,rubix-asg-og4083-skate-eks-01-20240719002157864400000003,335,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-spark-eks-01-20240719004207186000000003,us-west-2,us-west-2a,r5n.16xlarge,USD,$0.81,"$1,307.00","1,880",3,2,,,2,5,Autoscale,r6g.medium,2,9,$0.01,"$1,287.01",99%,0,18,64,1,512,8,0,0,spark,og4083-spark-eks-01,rubix-asg-og4083-spark-eks-01-20240719004207186000000003,193,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-spark-eks-01-20240721145202530900000001,us-west-2,us-west-2a,r5n.4xlarge,USD,$0.20,$150.00,830,11,8,,,1,2,Autoscale,r6g.medium,1,4,$0.01,$141.02,94%,0,57,16,1,128,8,0,0,spark,og4083-spark-eks-01,rubix-asg-og4083-spark-eks-01-20240721145202530900000001,1880,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-spark-eks-01-20241213002759866400000006,us-west-2,us-west-2c,r6g.4xlarge,USD,$0.14,$87.00,721,8,4,,,1,2,Autoscale,r6g.medium,1,2,$0.01,$80.42,93%,0,77,16,1,128,8,0,0,spark,og4083-spark-eks-01,rubix-asg-og4083-spark-eks-01-20241213002759866400000006,2699,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-superset-eks-01-20240629160600133100000003,us-west-2,us-west-2c,m5.2xlarge,USD,$0.07,$147.00,"2,524",17,17,,,3,8,Autoscale,r6g.medium,2,11,$0.01,$130.71,89%,0,0,8,1,32,8,0,0,31266,og4083-superset-eks-01,rubix-asg-og4083-superset-eks-01-20240629160600133100000003,2066,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-surface-sp01-20240628212654127900000003,us-west-2,us-west-2b,m5.8xlarge,USD,$0.26,$623.00,"2,742",5,5,,,3,8,Autoscale,r6g.medium,3,14,$0.01,$603.32,97%,0,0,32,1,128,8,0,0,default,og4083-surface-sp01,rubix-asg-og4083-surface-sp01-20240628212654127900000003,390,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-trino-eks-01-20240615152313303100000005,us-west-2,us-west-2a,(multiple),USD,$0.06,$81.00,"1,450",48,36,,,2,4,Autoscale,r6g.medium,1,10,$0.01,$61.73,76%,0,0,8,1,32,8,0,0,31266,og4083-trino-eks-01,rubix-asg-og4083-trino-eks-01-20240615152313303100000005,3010,
AML,Endor,135006324083,test,135006324083:us-west-2:rubix-asg-og4083-trino-eks-01-20240615152313303200000006,us-west-2,us-west-2c,(multiple),USD,$0.06,$82.00,"1,467",55,34,,,2,6,Autoscale,m6g.medium,1,12,$0.01,$62.68,76%,0,0,8,1,32,4,0,0,31266,og4083-trino-eks-01,rubix-asg-og4083-trino-eks-01-20240615152313303200000006,2999,
AML,Endor,212532641020,test,212532641020:us-west-2:eks-shuriv2-byor-stage-usw2-general-3ccb9e50-dc78-eed7-f171-6ce49e5e8a64,us-west-2,us-west-2c,c7i.24xlarge,USD,$0.73,$46.00,67,1,2,,,3,4,Autoscale,r6g.medium,2,5,$0.01,$45.69,99%,0,18,96,1,192,8,0,0,172567,aml1020-shuriv2-byor-stage-usw2,eks-shuriv2-byor-stage-usw2-general-3ccb9e50-dc78-eed7-f171-6ce49e5e8a64,3462,
AML,Endor,212532641020,test,212532641020:us-west-2:eks-shuriv2-byor-stage-usw2-general-66cba096-ac65-bdec-2dc7-efb8fc8c5af6,us-west-2,us-west-2b,c7i.24xlarge,USD,$0.73,"$1,028.00","1,682",3,4,,,3,7,Autoscale,r6g.medium,3,10,$0.01,"$1,012.07",98%,0,0,96,1,192,8,0,0,172567,aml1020-shuriv2-byor-stage-usw2,eks-shuriv2-byor-stage-usw2-general-66cba096-ac65-bdec-2dc7-efb8fc8c5af6,234,
AML,Endor,212532641020,test,212532641020:us-west-2:eks-shuriv2-byor-stage-usw2-platform-f2cb9e50-dc70-8219-2e75-711f315b263d,us-west-2,us-west-2b,c7i.24xlarge,USD,$0.73,$31.00,44,1,1,,,2,2,Autoscale,r6g.medium,1,2,$0.01,$30.53,99%,0,100,96,1,192,8,0,0,172567,aml1020-shuriv2-byor-stage-usw2,eks-shuriv2-byor-stage-usw2-platform-f2cb9e50-dc70-8219-2e75-711f315b263d,4180,
AML,Endor,212532641020,test,212532641020:us-west-2:eks-shuriv2-byor-stage-usw2-platform-f6cba096-ac67-aab5-1d04-48c2cc495ba1,us-west-2,us-west-2c,c7i.24xlarge,USD,$0.73,$685.00,"1,120",2,4,,,2,4,Autoscale,x2gd.medium,1,4,$0.01,$676.74,99%,0,99,96,1,192,16,0,0,172567,aml1020-shuriv2-byor-stage-usw2,eks-shuriv2-byor-stage-usw2-platform-f6cba096-ac67-aab5-1d04-48c2cc495ba1,349,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-2025042210065771520000001a,us-west-2,us-west-2d,m7a.8xlarge,USD,$0.32,$598.00,"2,160",8,23,,,3,3,Autoscale,x2gd.medium,5,8,$0.01,$537.61,90%,0,0,32,1,128,16,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-2025042210065771520000001a,435,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-2025042210065773490000001b,us-west-2,us-west-2b,m7a.8xlarge,USD,$0.32,"$2,208.00","8,064",12,46,,,8,12,Autoscale,x2gd.medium,25,48,$0.01,"$1,803.30",82%,0,0,32,1,128,16,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-2025042210065773490000001b,125,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-2025042210065774290000001c,us-west-2,us-west-2c,m7a.8xlarge,USD,$0.32,$418.00,"1,539",25,31,,,2,4,Autoscale,r6g.large,3,9,$0.02,$359.24,86%,0,0,32,2,128,16,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-2025042210065774290000001c,660,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-2025042210065790170000001d,us-west-2,us-west-2c,m7a.8xlarge,USD,$0.32,$399.00,"1,442",17,40,,,2,3,Autoscale,x2gd.medium,5,12,$0.01,$334.39,84%,0,0,32,1,128,16,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-2025042210065790170000001d,746,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-20250422100657038700000017,us-west-2,us-west-2b,m7a.8xlarge,USD,$0.32,$598.00,"2,160",11,36,,,3,3,Autoscale,x2gd.medium,5,11,$0.01,$521.40,87%,0,0,32,1,128,16,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-20250422100657038700000017,453,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-20250422100657042100000018,us-west-2,us-west-2c,m7a.12xlarge,USD,$0.47,$600.00,"1,454",71,46,,,2,4,Autoscale,r6g.2xlarge,1,9,$0.07,$474.59,79%,0,66,48,8,192,64,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-20250422100657042100000018,498,
AML,Endor,212532641020,test,212532641020:us-west-2:rubix-asg-aml-endor-stg-aws-us-west2-20250422100657052100000019,us-west-2,us-west-2c,r6in.2xlarge,USD,$0.12,$300.00,"2,880",17,13,,,4,4,Autoscale,r6g.medium,4,6,$0.01,$271.53,91%,0,0,8,1,64,8,0,0,endor,aml-endor-stg-aws-us-west2,rubix-asg-aml-endor-stg-aws-us-west2-20250422100657052100000019,836,
AML,Endor,212532641020,uat,212532641020:us-west-2:rubix-asg-aml1020-solutions-search-uat-usw2-20250617202136454000000005,us-west-2,us-west-2b,c7a.4xlarge,USD,$0.14,$61.00,542,30,76,,,1,6,Autoscale,r6g.medium,1,12,$0.01,$54.62,90%,0,22,16,1,32,8,0,0,aml-search,aml1020-solutions-search-uat-usw2,rubix-asg-aml1020-solutions-search-uat-usw2-20250617202136454000000005,3082,
AML,Endor,212532641020,uat,212532641020:us-west-2:rubix-asg-aml1020-solutions-search-uat-usw2-20250617202136464300000006,us-west-2,us-west-2d,c7a.4xlarge,USD,$0.14,$66.00,656,28,27,,,2,3,Autoscale,r6g.medium,1,10,$0.01,$58.45,89%,0,2,16,1,32,8,0,0,aml-search,aml1020-solutions-search-uat-usw2,rubix-asg-aml1020-solutions-search-uat-usw2-20250617202136464300000006,2831,
AML,Endor,273166457026,csviews_test,273166457026:us-west-2:rubix-asg-csviews-test-us-west2-cluster-20220705230756643000000003,us-west-2,us-west-2b,t3.2xlarge,USD,$0.06,$215.00,"4,346",14,13,,,6,13,Autoscale,t4g.micro,10,37,$0.00,$192.35,90%,0,0,3,0,32,1,0,0,61606,csviews-test-us-west2-cluster,rubix-asg-csviews-test-us-west2-cluster-20220705230756643000000003,1194,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343243680000000d,us-east-1,us-east-1b,m5d.4xlarge,USD,$0.15,$249.00,"1,884",4,2,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$215.52,87%,0,26,16,4,64,32,0,1,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343243680000000d,1051,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343244190000000e,us-east-1,us-east-1c,m5d.4xlarge,USD,$0.15,$249.00,"1,884",4,2,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$215.52,87%,0,37,16,4,64,32,0,1,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343244190000000e,1050,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343244360000000f,us-east-1,us-east-1c,m5d.large,USD,$0.02,$31.00,"1,884",52,30,,,3,3,Autoscale,m6gd.large,1,2,$0.02,$20.55,66%,0,0,2,2,8,8,1,1,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-2025060220343244360000000f,4442,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432447900000010,us-east-1,us-east-1d,m5d.8xlarge,USD,$0.31,$497.00,"1,884",2,2,,,3,3,Autoscale,h1.2xlarge,1,1,$0.08,$447.04,90%,0,70,32,8,128,32,0,0,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432447900000010,518,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432448600000011,us-east-1,us-east-1b,m5d.8xlarge,USD,$0.31,$497.00,"1,884",3,3,,,3,3,Autoscale,h1.2xlarge,1,1,$0.08,$447.04,90%,0,67,32,8,128,32,0,0,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432448600000011,517,
AML,Endor,312654910533,prod,312654910533:us-east-1:rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432449500000012,us-east-1,us-east-1c,m5d.4xlarge,USD,$0.15,$249.00,"1,884",5,3,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$215.52,87%,0,35,16,4,64,32,0,1,207935,keystone-udp-1-prod-east-rubix,rubix-asg-keystone-udp-1-prod-east-rubix-20250602203432449500000012,1052,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-2025060219280548570000000d,us-west-2,us-west-2d,m5d.8xlarge,USD,$0.31,$498.00,"1,887",2,3,,,3,3,Autoscale,h1.2xlarge,1,1,$0.08,$448.37,90%,0,83,32,8,128,32,0,0,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-2025060219280548570000000d,516,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-2025060219280548580000000e,us-west-2,us-west-2b,m5d.4xlarge,USD,$0.15,$249.00,"1,887",4,2,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$216.18,87%,0,41,16,4,64,32,0,1,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-2025060219280548580000000e,1047,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-2025060219280548640000000f,us-west-2,us-west-2c,m5d.4xlarge,USD,$0.15,$249.00,"1,887",4,3,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$216.18,87%,0,44,16,4,64,32,0,1,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-2025060219280548640000000f,1049,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-20250602192805488700000010,us-west-2,us-west-2b,m5d.8xlarge,USD,$0.31,$498.00,"1,887",3,2,,,3,3,Autoscale,h1.2xlarge,1,1,$0.08,$448.37,90%,0,65,32,8,128,32,0,0,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-20250602192805488700000010,515,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-20250602192805489000000011,us-west-2,us-west-2c,m5d.4xlarge,USD,$0.15,$249.00,"1,887",4,2,,,3,3,Autoscale,i4g.xlarge,1,1,$0.05,$216.18,87%,0,47,16,4,64,32,0,1,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-20250602192805489000000011,1048,
AML,Endor,312654910533,prod,312654910533:us-west-2:rubix-asg-keystone-udp-1-prod-rubix-20250602192805490500000012,us-west-2,us-west-2b,m5d.large,USD,$0.02,$31.00,"1,887",32,27,,,3,3,Autoscale,m6gd.large,1,1,$0.02,$21.48,69%,0,0,2,2,8,8,1,1,207935,keystone-udp-1-prod-rubix,rubix-asg-keystone-udp-1-prod-rubix-20250602192805490500000012,4406,
AML,Endor,397847866181,test,397847866181:us-west-2:rubix-asg-dataplatform-dev-us-west-2-cluster-20230207192529570600000001,us-west-2,us-west-2c,m5.8xlarge,USD,$0.26,$495.00,"2,160",3,4,,,3,3,Autoscale,r6g.medium,1,3,$0.01,$483.01,98%,0,55,32,1,128,8,0,0,200834,dataplatform-dev-us-west-2-cluster,rubix-asg-dataplatform-dev-us-west-2-cluster-20230207192529570600000001,503,
AML,Endor,458503019752,,458503019752:us-west-2:eks-pccp-mce-cp-1-30-node-group-79b4f0e-80caea32-9dce-0017-46fc-1eda55e2a675,us-west-2,us-west-2c,r6i.4xlarge,USD,$0.17,$169.00,990,5,37,,,3,3,Autoscale,x2gd.medium,9,9,$0.01,$127.22,75%,0,0,16,1,128,16,0,0,,pccp-aml-datalake-ase-prod-cluster,eks-pccp-mce-cp-1-30-node-group-79b4f0e-80caea32-9dce-0017-46fc-1eda55e2a675,2266,
AML,Endor,458503019752,,458503019752:us-west-2:eks-pccp-mce-cp-1-31-node-group-9226d39-5ecbb28c-5345-528b-0bc5-7ce00c2ac934,us-west-2,us-west-2a,r6i.4xlarge,USD,$0.17,$156.00,"1,173",11,36,,,3,3,Autoscale,x2gd.medium,8,9,$0.01,$108.61,70%,0,0,16,1,128,16,0,0,,pccp-aml-datalake-ase-prod-cluster,eks-pccp-mce-cp-1-31-node-group-9226d39-5ecbb28c-5345-528b-0bc5-7ce00c2ac934,1959,
